"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"3Y6XUAD5","magazineArticle","2019","Gupta, Neha","Here Are the Immediate Results of Amazon’s Deliveroo Investment","Market Realist","","","","https://marketrealist.com/2019/06/here-are-the-immediate-results-of-amazons-deliveroo-investment/","Amazon is discontinuing its Amazon Restaurants service, which has been delivering food for restaurants in parts of the United States. Amazon Restaurants launched in the United States in 2015 and entered the British market the following year. However, it met strong opposition in the British market.","2019-06-14","2019-07-04 09:10:15","2019-09-23 17:10:29","2019-07-04 09:10:15","","","","","","","","","","","","","","en-US","","","","","","","","","F:\zotero\storage\WV7ARYUP\what-does-ditching-restaurant-delivery-business-mean-for-amazon.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PGIPLJFL","blogPost","","","Better performance through ecommerce analytics","Profitero","","","","https://www.profitero.com/insights/amazon-fast-movers/","Use our monthly reports to analyze and benchmark your products’ performance against the best sellers on Amazon.","","2019-07-04 09:01:12","2019-07-04 09:01:12","2019-07-04 09:01:12","","","","","","","","","","","","","","en","","","","","","","","","F:\zotero\storage\M7U2747S\amazon-fast-movers.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IALDF5AA","newspaperArticle","2018","Sainato, Michael","Exploited Amazon workers need a union. When will they get one?","The Guardian","","0261-3077","","https://www.theguardian.com/commentisfree/2018/jul/08/amazon-jeff-bezos-unionize-working-conditions","Amazon has suppressed all efforts since its founding, but with widespread employee abuse, only unions can hold the company accountable","2018-07-08","2019-07-04 08:41:18","2019-09-24 19:32:21","2019-07-04 08:41:18","","","","","","","Exploited Amazon workers need a union. When will they get one?","","","","","","","en-GB","","","","","www.theguardian.com","","","","F:\zotero\storage\ZCBQX62Y\amazon-jeff-bezos-unionize-working-conditions.html","","","US unions; Amazon; Jeff Bezos; E-commerce","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Opinion","","","",""
"N89SD4S8","magazineArticle","2019","Sterling, Greg","Almost 70% of digital ad spending going to Google, Facebook, Amazon, says analyst firm","Marketing Land","","","","https://marketingland.com/almost-70-of-digital-ad-spending-going-to-google-facebook-amazon-says-analyst-firm-262565","However, eMarketer revised downward its estimate of Amazon's share of e-commerce from nearly 50% to 38%.","2019-06-17","2019-07-04 08:39:17","2019-09-21 19:27:03","2019-07-04 08:39:17","","","","","","","","","","","","","","","","","","","","","","","F:\zotero\storage\2S8TGX7J\almost-70-of-digital-ad-spending-going-to-google-facebook-amazon-says-analyst-firm-262565.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XMN78NXM","blogPost","2019","Braswell, Sean","When America First Stood Up Against Giant Retailers","Ozy","","","","https://www.ozy.com/flashback/when-america-first-stood-up-against-giant-retailers/94959?utm_source=feedly&utm_medium=webfeeds","","2019-06-18","2019-07-04 08:38:12","2019-09-23 21:49:09","2019-07-04 08:38:12","","","","","","","","","","","","","","","","","","","","","","","F:\zotero\storage\RB96TP64\94959.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9I5TRDU9","webpage","2019","Levy, Adam","Walmart's Grocery Pickup Attracts a Different Class of Customers -","The Motley Fool","","","","https://www.fool.com/investing/2019/06/08/walmarts-grocery-pickup-attracts-a-different-class.aspx","Walmart is winning its battle with Amazon for online grocery sales.","2019-06-08","2019-07-04 08:36:24","2019-07-04 08:36:24","2019-07-04 08:36:24","","","","","","","","","","","","","","en","","","","","","","","","F:\zotero\storage\8T4YLVCT\walmarts-grocery-pickup-attracts-a-different-class.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BXFRLLZI","blogPost","2019","","Two Million Brands on Amazon","Marketplace Pulse","","","","https://www.marketplacepulse.com/articles/two-million-brands-on-amazon","There are close to two million different brands on Amazon. Every second it gets bombarded with new brands, new (often) fake reviews, and new sellers. In all that noise, it tries to find products consumers would like.","2019-06-11","2019-07-04 08:24:28","2019-09-23 17:41:45","2019-07-04 08:24:28","","","","","","","","","","","","","","en","","","","","","","","","F:\zotero\storage\3CGZDLCT\two-million-brands-on-amazon.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C3YUY9E2","newspaperArticle","","","The Competitive State of eCommerce Marketplaces Data Report Q2 2018","Jumpshot","","","","http://go.jumpshot.com/rs/677-KZC-213/images/Jumpshot-Q2-Data-Report.pdf","","","2019-07-04 08:19:15","2019-07-04 08:19:54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DE5YL8WW","webpage","","","Read @ATKearney: Beauty and the E-Commerce Beast","","","","","http://www.atkearney.com/retail/article?/a/beauty-and-the-e-commerce-beast","As online sales of beauty and personal care products rise, loyalty becomes elusive, creating new challenges for beauty sellers.","","2019-07-04 08:18:42","2019-07-04 08:18:42","2019-07-04 08:18:42","","","","","","","Read @ATKearney","","","","","","","en-US","","","","","","","","","F:\zotero\storage\FZPURWZD\article.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R3JR5B6K","webpage","","O'Donoghue, Deirdre","32 Mind-Blowing Amazon Statistics for 2019","","","","","https://learn.g2.com/amazon-statistics","Explore these Amazon statistics to motivate your business endeavors or help you start a career selling on Amazon.","","2019-07-04 08:09:33","2019-07-04 08:09:33","2019-07-04 08:09:33","","","","","","","","","","","","","","en","","","","","","","","","F:\zotero\storage\AXYFNAMB\amazon-statistics.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWEYL3YA","webpage","2019","PM, Wesley Dockery 06/24/19 AT 3:48","Amazon News: E-Commerce Giant's New Beauty Store Threatens Sally Beauty, Ulta","International Business Times","","","","https://www.ibtimes.com/amazon-news-e-commerce-giants-new-beauty-store-threatens-sally-beauty-ulta-2802771","Amazon has unveiled a new online store where cosmetics professionals can buy a large range of beauty products.","2019-06-24","2019-07-04 08:08:59","2019-07-04 08:08:59","2019-07-04 08:08:59","","","","","","","Amazon News","","","","","","","","","","","","","","","","F:\zotero\storage\2SQAJY33\amazon-news-e-commerce-giants-new-beauty-store-threatens-sally-beauty-ulta-2802771.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9XQWM78E","magazineArticle","2019","Soper, Sencer","Most Amazon Brands Are Duds, Not Disrupters, Study Finds","BloombergQuint","","","","https://www.bloombergquint.com/technology/most-amazon-brands-are-duds-not-disrupters-study-finds","Turns out most Amazon-branded goods are flops that don’t threaten other businesses at all, according to Marketplace Pulse.","2019-03-18","2019-07-04 07:30:52","2019-09-23 21:36:25","2019-07-04 07:30:52","","","","","","","","","","","","","","en","","","","","","","","","F:\zotero\storage\HD64QDKL\most-amazon-brands-are-duds-not-disrupters-study-finds.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3M2IBVYC","magazineArticle","2019","Cassar, Ken","Amazon’s Ad Experiment: Assault and Batteries","Rakuten Intelligence","","","","https://www.rakutenintelligence.com/observer/amazons-ad-experiment-reinforces-fears-that-big-tech-is-getting-too-big","The Brief is the blog of Rakuten Intelligence, sharing critical insights and trends in e-commerce every week.","2019-03-25","2019-07-04 07:26:32","2019-09-23 16:47:09","2019-07-04 07:26:32","","","","","","","Amazon’s Ad Experiment","","","","","","","","","","","","","","","","F:\zotero\storage\ZVLTMH5X\amazons-ad-experiment-reinforces-fears-that-big-tech-is-getting-too-big.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WBGGZYW9","blogPost","2019","Pellas, Alex","Amazon Logistics Has Arrived... Early","Rakuten Intelligence","","","","https://www.rakutenintelligence.com/blog/2019/amazon-logistics-has-arrived-early","The Brief is the blog of Rakuten Intelligence, sharing critical insights and trends in e-commerce every week.","2019-07-02","2019-07-04 07:19:56","2019-09-23 14:08:15","2019-07-04 07:19:56","","","","","","","","","","","","","","","","","","","","","","","F:\zotero\storage\JE8JWNKD\amazon-logistics-has-arrived-early.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N8DYQGMR","webpage","2019","","Study examines wider impact of Amazon Prime Day","Chain Store Age","","","","https://www.chainstoreage.com/technology/study-examines-wider-impact-of-amazon-prime-day/","Online consumers change their behavior for what has become “Black Friday in July.”","2019-06-28","2019-07-04 07:14:30","2019-07-04 07:14:30","2019-07-04 07:14:30","","","","","","","","","","","","","","en-US","","","","","","","","","F:\zotero\storage\U3YZIC5D\study-examines-wider-impact-of-amazon-prime-day.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KPQXS7ZB","webpage","","Radio, Business; Podcasts; America, North","Is Amazon Too Big?","Knowledge@Wharton","","","","https://knowledge.wharton.upenn.edu/article/amazon-too-big/","Amazon’s runaway growth has prompted questions about whether it has become too big, a massive monopoly that has unfairly edged out smaller competitors.","","2019-06-28 10:54:00","2019-06-28 10:54:19","2019-06-28 10:54:00","","","","","","","","","","","","","","en","","","","","","","","","F:\zotero\storage\7ADNZWSN\amazon-too-big.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z6UNVAMP","report","2015","","Price	 Comparison:	Google	Cloud	 Platform	vs.	Amazon	Web	Services (paid for by google)","","","","","https://cloud.google.com/files/esg-whitepaper.pdf","","2015-06","2019-07-28 11:14:43","2019-07-28 11:15:32","","","","","","","","","","","","","ESG Lab","","","","","","","","","","","F:\zotero\storage\QCGUP96J\Profitero_Toys_Playbook.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RZN5WCRM","magazineArticle","2019","Harrigan, Kevin","Amazon's new sorting robot 'highway'","Electronics360","","","","https://electronics360.globalspec.com/article/13885/amazon-s-new-sorting-robot-highway","","2019-06-28","2019-07-27 09:02:53","2019-09-23 16:43:57","2019-07-27 09:02:53","","","","","","","","","","","","","","","","","","","","","","","F:\zotero\storage\W65LCWUU\amazon-s-new-sorting-robot-highway.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4Z8RVURU","webpage","2019","O'Donovan, Caroline; Bensinger, Ken","The Cost of Next-Day Delivery: How Amazon Escapes The Blame For Its Deadly Last Mile","BuzzFeed News","","","","https://www.buzzfeednews.com/article/carolineodonovan/amazon-next-day-delivery-deaths","Deaths and devastating injuries. A litany of labor violations. Drivers forced to urinate in their vans. Here is how Amazon’s gigantic, decentralized, next-day delivery network brought chaos, exploitation, and danger to communities across America.","2019-09-06","2019-09-02 16:41:04","2019-09-23 13:48:15","2019-09-02 16:41:05","","","","","","","The Cost of Next-Day Delivery","","","","","","","en","","","","","","","","","F:\zotero\storage\YTZARBHT\amazon-next-day-delivery-deaths.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
